Date,Open*,High,Low,Close**,Volume,Market Cap
"Jul 16, 2018",0.004836,0.005687,0.004824,0.004995,420.49,339115
"Jul 15, 2018",0.004762,0.005372,0.004746,0.004831,112.77,327865
"Jul 14, 2018",0.00474,0.005507,0.004672,0.004763,163.36,323147
"Jul 13, 2018",0.00437,0.005946,0.004365,0.004753,849.84,322370
"Jul 12, 2018",0.004665,0.004665,0.00426,0.004366,239.84,295967
"Jul 11, 2018",0.005308,0.005467,0.004486,0.004666,1222.48,316180
"Jul 10, 2018",0.005863,0.005875,0.005239,0.005308,370.15,359599
"Jul 09, 2018",0.006036,0.006239,0.005842,0.005867,390.21,397344
"Jul 08, 2018",0.006353,0.006366,0.006027,0.006038,354,408758
"Jul 07, 2018",0.006203,0.006382,0.006127,0.00636,230.97,430431
"Jul 06, 2018",0.006143,0.006665,0.006077,0.006214,252.42,420342
"Jul 05, 2018",0.006258,0.006665,0.006082,0.006144,487.19,415490
"Jul 04, 2018",0.006045,0.006655,0.005986,0.006245,478.93,422119
"Jul 03, 2018",0.006181,0.006554,0.005971,0.006048,1086.14,408654
"Jul 02, 2018",0.006093,0.006539,0.005987,0.00621,511.34,419513
"Jul 01, 2018",0.00594,0.006332,0.005845,0.006092,444.62,411353
"Jun 30, 2018",0.005336,0.006405,0.005336,0.005939,1023.46,400863
"Jun 29, 2018",0.004695,0.005842,0.004695,0.005329,563.72,359573
"Jun 28, 2018",0.005827,0.005844,0.004665,0.004692,863.25,316453
"Jun 27, 2018",0.005594,0.006065,0.005474,0.005825,138.46,392758
"Jun 26, 2018",0.005748,0.006174,0.005591,0.005596,396.82,377191
"Jun 25, 2018",0.005536,0.006104,0.005523,0.005748,862.99,387293
"Jun 24, 2018",0.006167,0.006177,0.005187,0.005546,128.07,373511
"Jun 23, 2018",0.005326,0.006197,0.005139,0.006168,634.47,415215
"Jun 22, 2018",0.006446,0.006457,0.004943,0.005325,1168.74,358371
"Jun 21, 2018",0.006751,0.006782,0.006375,0.006453,1345.04,434115
"Jun 20, 2018",0.007093,0.00737,0.006604,0.00675,381.59,453939
"Jun 19, 2018",0.006461,0.007493,0.006427,0.007088,1067.64,476508
"Jun 18, 2018",0.006024,0.006619,0.005846,0.006464,671.05,434390
"Jun 17, 2018",0.00581,0.006778,0.005799,0.006044,428.59,405974
"Jun 16, 2018",0.005716,0.00589,0.005663,0.005795,250.17,389114
"Jun 15, 2018",0.005846,0.00656,0.005253,0.005737,1529.61,384640
"Jun 14, 2018",0.005561,0.006278,0.00555,0.005856,94.92,392660
